Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Marital,Spent,Family_Size,col1,col2,col3,col4,clusters
0,82224,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,748,1,902,2,-2.637686981,-0.948709609,-1.022322567,0.709449831,0
0,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,697,3,1574,2,-3.137795386,-0.983776778,-1.45913225,0.482390496,0
2,17003,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,613,1,38,3,2.358384269,-0.956195853,0.380270215,-0.406919864,2
0,71163,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,969,2,960,1,-3.314868665,-1.861178583,-1.43474026,-0.709827919,0
0,33697,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,616,2,28,2,2.122087062,-1.817277329,0.31442158,0.010591999,2
2,63564,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,752,1,1215,2,-3.055194777,-0.296396612,2.225005633,-2.077429189,3
1,83443,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,723,3,1497,2,-3.252163483,-0.96936255,-1.168850623,1.285159251,0
1,51518,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,427,3,449,3,-0.479365786,0.51684811,-1.401263914,1.396783349,0
0,58330,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,717,0,1064,2,-2.225210817,0.409240212,-1.381820133,0.459303324,0
0,80952,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,417,1,1757,2,-3.225847713,0.42405972,2.448725407,-0.828380323,3
0,75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,759,3,1440,2,-2.722851655,-0.652713707,-0.902654266,0.485865396,0
2,63855,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,603,3,1006,2,-2.227813548,-0.448686519,-0.092835205,-0.027022178,0
1,40662,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,432,1,92,3,1.571006236,-1.02591008,0.566800637,-1.153443586,2
1,38829,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,878,1,99,3,1.114563381,-0.668717051,-1.587106615,0.104944747,1
2,35523,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,427,1,66,3,2.175323735,-0.732536621,1.187287673,-0.833654394,2
1,78285,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,659,1,1427,2,-2.738124746,-0.719371026,-0.196254648,-0.99763571,0
1,31626,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,636,2,86,2,1.62075414,-1.814380452,2.195538345,-1.419798031,2
0,75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,865,2,833,1,-2.872250913,-2.220153812,-1.576980057,1.028417557,0
0,48726,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,475,1,242,3,0.720647244,0.667939654,-0.74149069,0.976134697,1
0,74985,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,306,1,1869,2,-2.878478762,-0.896251693,0.353017617,-0.496688327,3
0,67430,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,122,3,1364,2,-3.007577763,0.939608287,1.345648054,0.489173712,3
2,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,367,1,183,3,0.773878492,-0.288132274,-0.668420167,0.948014,1
0,72063,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,424,1,758,3,-1.731050562,0.964201203,-0.849945384,-1.398554295,0
1,78939,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,704,1,1507,2,-2.689266422,-0.66958342,-0.442222069,0.074234259,0
0,33622,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,461,1,81,4,2.56053726,0.947542626,-0.180009473,-0.895400567,1
0,41452,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,512,3,16,4,2.716459113,0.152266664,-1.219660171,1.086796065,1
1,40760,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,600,2,93,2,1.066327386,-0.543284266,-0.501847398,0.379708432,1
1,74250,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,749,3,1158,2,-2.613870464,-1.767562831,-1.480614513,1.207754995,0
1,51124,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,710,2,43,3,1.694936704,-0.519032368,-1.667383099,0.181175605,1
0,72258,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,701,2,1525,2,-2.812391422,0.212437138,-1.100936911,-0.770423029,0
1,71466,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,847,2,1230,1,-2.78849284,-1.786898171,-1.376847996,0.862970765,0
0,36283,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,827,3,29,4,2.400700462,-0.146198384,-1.912224823,-0.720020842,1
0,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,1032,2,25,2,2.295726783,-2.28098922,-0.524421382,-0.487009923,2
0,30467,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,801,1,24,3,2.489645979,-1.617086119,-0.030749239,-1.32717806,2
0,31590,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,527,3,38,3,2.482732917,-1.146861718,0.196204545,0.470589829,2
2,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,295,1,57,3,2.554673406,-0.810716397,1.573645752,-0.629491062,2
1,62847,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,373,3,1612,2,-2.028754039,-1.280865422,-0.00264414,0.747073134,0
1,82017,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,185,1,729,2,-2.415968799,-0.72661485,1.777090704,0.042000542,3
0,16813,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,558,2,50,1,1.292013336,-2.124484525,0.685543188,0.784286435,2
0,46524,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,482,2,177,2,0.314146652,-0.582438438,-1.034661661,0.642413649,1
1,45183,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,378,2,315,1,-0.180880936,-1.31542867,1.150044889,0.551977613,2
0,73926,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,392,3,1580,2,-3.165339331,-0.188580041,-0.329117842,1.096180586,0
0,19329,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,706,1,60,3,2.505485577,-0.408963096,0.390799658,-0.231406085,2
0,46984,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,443,0,41,3,1.857212097,-0.313343718,-0.693636465,0.168505491,1
1,82716,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,489,2,1167,1,-3.955044024,-0.818182303,0.130731234,-0.503556507,3
0,48192,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,513,1,1526,2,-2.272935646,0.04761386,1.875083153,0.600065919,3
1,56850,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,805,1,63,3,0.608683597,-1.012828824,-2.11617666,-0.102395389,1
0,55267,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,652,1,405,3,-0.334074501,0.670070571,-1.07470198,-1.082284618,1
0,72504,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,513,2,1478,2,-2.823148561,0.336111914,-0.893503811,-0.063556028,0
0,26872,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,647,1,72,2,1.304018144,-2.04928461,0.483500377,-1.109368344,2
0,21359,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,468,2,48,2,1.97757022,-1.215099388,2.747646282,-1.273441845,2
0,73170,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,874,2,726,1,-2.053194494,-1.895568593,-0.648782783,-1.371056224,0
1,91820,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,685,3,1497,2,-3.576247687,-1.071968045,-1.51204501,0.820283899,0
1,65968,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,1062,3,495,3,-0.853843805,0.001988988,-2.046089818,-1.823192212,0
0,30772,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,1060,1,20,4,2.824929009,-0.548167214,-2.285387127,-0.199200759,1
0,22507,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,321,2,570,1,0.002750115,0.176755165,1.82178174,1.844832039,2
0,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,811,1,769,3,-1.273536588,0.927935108,-1.422203104,-0.52316545,0
2,25804,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,367,1,55,3,2.589315946,-0.746446573,1.283916176,0.036057774,2
1,76412,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,483,2,1808,1,-3.281852906,-1.222477539,1.932833057,-1.062921089,3
0,22063,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,578,1,55,3,2.450393129,-0.911055518,0.315364094,0.017275389,2
0,57091,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,889,2,577,1,-1.731100175,-1.462214301,1.444713337,-1.983077229,3
0,22419,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,466,1,162,2,1.238244108,-1.340827634,0.704071959,1.289496358,2
0,87771,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,500,3,1957,3,-2.919702876,0.858083694,0.62379023,-0.104756248,3
1,80995,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,667,0,1482,2,-2.8101579,0.353230977,-0.827997002,0.289518415,0
0,16529,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,726,3,22,3,2.556789665,-1.613635889,-0.278633742,-0.342917954,2
1,55412,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,684,0,63,3,1.668580387,-0.457973092,-1.032806261,-0.490125908,1
0,48789,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,275,2,680,1,-1.305514864,-0.775071603,0.685448842,2.400645488,0
2,25130,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,399,3,50,3,2.520217706,-0.885104421,1.049072393,-0.252659135,2
0,35441,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,403,1,39,4,2.832707638,0.673713738,-0.595384465,1.120102857,1
1,49494,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,473,2,385,2,0.712503478,-0.433731887,0.799275156,0.521920951,2
0,81702,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,259,0,1633,1,-4.099275588,-0.236088544,0.22097348,1.946259143,0
2,45889,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,396,2,46,2,1.211717974,-0.851162671,0.120954829,0.039464946,2
0,56628,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,803,2,761,2,-1.252058686,0.279181056,-0.830041499,-0.751445663,0
0,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,486,3,76,4,2.311859996,0.70007539,-0.626243738,-0.884030463,1
0,40049,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,326,1,290,3,0.49019277,0.797574454,-0.311914076,0.476264007,1
0,34176,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1062,2,89,2,1.73589022,-1.114412497,-0.400422235,-1.349100031,1
0,19419,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,277,1,70,3,2.620071443,0.434052359,1.235705805,1.505708555,2
2,82504,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,566,1,1066,2,-2.450243603,-1.47697734,-0.137672859,-1.368840863,0
0,81205,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,736,3,2009,2,-3.516821699,-1.013312401,0.472758643,-0.647010269,3
2,61618,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,265,2,1345,1,-2.355627261,-1.113009233,1.017135195,0.371704866,3
0,49980,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,654,2,195,2,0.32517518,-0.279633094,-1.125920988,0.689435588,1
0,15072,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,636,1,53,4,3.140050301,0.092580253,-0.528680212,1.061214696,1
0,49166,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,522,2,368,2,0.083380874,0.098458432,0.005449889,-0.630711509,1
1,65324,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,1028,1,544,3,-0.778027977,0.622064429,-1.461703989,-2.469411418,1
2,82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,155,1,1853,2,-3.633063257,0.011604871,0.932997567,0.493048862,3
1,30843,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,869,3,35,4,2.663181869,-0.243097184,-1.626078364,-0.75331737,1
1,38576,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,816,1,41,3,1.762696099,-0.759248031,-0.599053793,-1.925806464,1
0,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,93,3,40,4,2.785109667,0.969169169,0.214378605,0.892048619,2
2,85710,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,483,1,1062,2,-3.418036922,-0.631142823,0.207271896,-1.034555636,3
0,23228,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,749,3,40,3,2.628777579,-0.96403325,-0.369590363,0.950749374,2
0,7500,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,602,1,15,2,1.844193144,-2.11735357,-0.127132546,1.508149893,2
2,49514,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,709,2,369,2,0.918541482,-0.800547613,0.345895715,0.442342013,2
1,57906,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,668,3,401,3,-0.24099418,0.627405321,-1.147954327,-0.660738506,1
1,43456,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,443,2,393,2,-0.126707613,0.537830656,0.277015304,-1.015871532,1
1,19485,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,625,2,10,3,3.406753191,-1.429197428,-0.037248775,1.011768851,2
0,53172,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,514,3,486,3,-0.360962579,0.523898724,-1.356889452,0.295397113,0
0,30545,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,283,3,69,3,2.277097984,-0.538562194,0.444547179,1.652879912,2
1,70123,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,629,3,1727,2,-2.417687461,-1.124864342,-0.215412562,-0.104937015,0
0,62450,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,875,2,995,2,-1.340535025,-0.241572032,-1.626108699,-0.201921813,0
0,21675,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,1033,3,45,3,2.423046671,-0.801837821,-0.841562384,0.019314522,1
2,42395,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,817,2,182,3,2.011630888,0.516156021,-0.510503182,-0.946468118,1
1,61346,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,519,3,989,3,-1.464543242,-0.272005716,-0.434356858,0.113296716,0
0,80812,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,618,3,1677,2,-2.929480318,-1.083409531,-1.210326884,1.67493318,0
0,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,403,1,156,3,1.932384065,-0.357284049,0.83727589,-0.037424304,2
1,86424,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,847,2,1226,1,-4.18110157,-1.286307755,-0.817480062,-1.060788771,0
2,17117,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,375,3,128,3,2.743558185,0.086168858,0.94151697,2.194300562,2
0,24762,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,998,2,86,2,1.877250315,-1.343209478,1.59047956,-1.779721229,2
0,35797,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,282,1,68,3,1.75808471,0.372386406,0.574219209,-0.528051432,1
0,36627,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,562,0,16,3,2.691115269,-1.468468512,-0.324238877,0.513186017,2
2,51111,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,893,1,55,4,2.336133574,0.05366238,-1.632920765,-0.288324343,1
1,86857,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,336,2,2114,1,-4.340759665,-0.839904312,1.344732478,1.275280566,3
1,82072,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,396,3,2018,2,-3.242774723,-0.740954967,-0.786269084,1.21468862,0
0,42243,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,674,1,55,4,2.498232266,0.430763322,-0.849142748,-0.983013931,1
1,68092,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,708,2,1281,1,-2.304779349,-1.322083917,0.195604648,-0.754979681,0
0,31814,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,603,1,83,3,2.50102539,-0.685160385,0.237140929,0.820520226,2
0,76630,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,737,1,1003,2,-3.368965231,-1.13873149,-1.621127397,0.966349479,0
2,26868,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,843,2,14,2,2.406093246,-2.216467714,0.037900256,-0.001277681,2
1,48948,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,360,0,902,1,-2.423231508,-0.575424661,2.962046352,-0.046223726,3
0,64090,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,547,3,797,3,-1.725596638,0.527217482,0.912922726,-1.608415263,3
1,37087,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,670,1,401,3,0.889753604,-0.134722839,0.004666462,-0.037532315,1
0,21846,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,653,0,84,2,2.162710684,-0.488821654,0.961889968,-0.267392185,2
0,81320,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,511,1,928,2,-2.324032458,-0.88938211,-0.742773141,0.450685075,0
0,54137,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,586,0,203,2,0.332746687,-0.060001626,-0.297561724,-0.474802282,1
0,66825,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,553,3,858,2,-1.786038941,-1.206192089,-0.91339102,1.18463869,0
0,57100,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,460,3,409,2,-0.795704027,-1.350423178,-0.145834115,-0.044846715,0
0,85072,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,970,2,1423,1,-3.26395442,-1.966681102,-2.147017877,0.827972981,0
0,86429,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,683,2,1449,1,-3.513400261,-1.517212441,1.168414836,-1.575893889,3
0,45684,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,401,0,28,2,1.820317884,-1.545152981,0.884253008,-0.046220297,2
0,47889,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,814,3,67,3,1.701489015,-1.439846166,-1.400532882,1.190188019,1
1,45921,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,999,1,199,2,0.154712581,-2.145174142,-0.822659266,-1.298584241,1
1,78420,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,538,2,1453,1,-3.639495576,-1.569314153,-0.581724639,1.119991335,0
0,75114,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,550,3,1253,2,-2.715555063,-1.245635437,-0.634956925,0.354615242,0
1,35641,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,553,1,178,3,1.481606548,-0.725660048,2.232071869,-1.657420311,2
0,95529,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,64,2,1990,1,-3.83216534,-0.399455991,2.551289128,-0.00382036,3
0,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,667,1,976,2,-1.711429491,-1.59445663,-0.918234442,-0.067821074,0
1,73113,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,718,3,1001,2,-1.808817574,-1.48269908,-1.338027559,1.15504507,0
1,84169,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,547,1,1919,2,-3.471532719,-0.626703519,1.773606705,-1.695348582,3
2,42607,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,679,2,350,2,-0.140348043,-0.541950194,-0.736179268,-0.797576899,1
1,74637,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,496,2,1650,1,-3.703772233,-0.885799008,-0.034783579,1.289454903,0
1,46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,826,3,46,4,2.590332034,-0.20568416,-1.306860904,-1.11807982,1
0,72354,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,465,2,1228,1,-3.115976159,-1.748921113,-0.474165329,1.084954123,0
1,39858,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,382,2,95,2,1.213974775,-1.450975678,2.018802333,0.370576738,2
1,34469,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,818,1,62,4,2.228890075,0.157177453,-1.586724125,-0.768677351,1
0,83033,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,861,3,1761,3,-2.329798565,0.648723695,-1.291842356,0.933625945,0
1,24401,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,236,3,467,2,0.568869064,0.10972211,1.096894525,2.73055839,2
0,77583,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,998,1,1149,2,-2.509924991,-1.371905235,-1.972351399,0.518695232,0
2,74116,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,722,2,2052,1,-3.247072078,-1.549235058,-0.464575629,0.240578512,0
0,74293,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,818,2,1127,1,-2.360141652,-1.723932349,-1.030173294,0.454192092,0
1,68397,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,679,1,1416,3,-2.249695215,0.3390841,-0.792207578,-1.670975322,0
1,79632,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,939,3,1113,2,-2.488620725,-1.161080402,-1.426138459,-0.353570455,0
0,46107,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,998,2,125,2,0.989668198,-2.307356799,-1.612351352,0.302454088,1
2,25443,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,349,1,32,3,2.657437892,-1.114775144,0.820222235,1.324558,2
0,75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,865,2,833,1,-2.872250913,-2.220153812,-1.576980057,1.028417557,0
1,32892,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,868,3,46,3,2.411940011,-0.969661614,-0.560885781,0.831568267,2
0,71796,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,655,3,960,2,-1.659398849,-0.585452411,-0.451993019,0.595341285,0
1,60554,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,609,0,811,2,-0.994615892,-0.008131405,0.83578939,-1.132145948,3
1,56067,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,559,3,725,3,-0.814044529,0.984092411,-0.786058867,0.222712939,0
0,82025,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,506,0,1187,1,-2.621814013,-1.797883779,0.995233407,-0.103012816,3
0,94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,451,3,2302,2,-4.122399586,-0.976860104,0.873945199,0.302652084,3
2,14906,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,349,2,66,1,1.361488477,-1.448288353,1.306163802,1.98368834,2
1,51563,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,2,1,1250,2,-1.342033564,0.005155836,1.695976973,1.68502845,3
2,57937,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,770,1,683,3,-0.923745622,0.515285361,-1.349970272,-0.63042249,0
0,68274,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,631,0,305,3,0.293131202,0.324685729,-1.486843749,0.045561808,1
0,39771,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,521,3,50,3,1.706476984,-1.27154792,-0.831467939,1.615833229,2
