Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Marital,Spent,Family_Size,col1,col2,col3,col4
1,21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,356,2,213,2,1.9358819376534804,-0.02377904786820912,3.640321444305789,-0.6617281205774476
0,42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,1029,0,67,2,0.9781027606895492,-1.1046286514985355,-1.871679268945849,0.13443640970130624
0,26150.0,2,1,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,665,0,28,4,3.4953361095430338,0.030508624366975327,-0.8576040273822604,-0.46106967869111043
2,30801.0,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,292,1,45,3,1.9498620614240174,-0.033303036959186745,0.6548399459337819,-0.5300348577991062
0,81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,909,1,1193,2,-2.324821659136108,-1.0453666493919427,-1.4420145767367745,0.4545659270381364
1,26877.0,0,0,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,589,2,268,1,0.3619452031412284,-1.5925994931857876,0.39294901762566775,1.2815715594436115
1,45006.0,0,0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,557,0,266,1,-0.5783909014590819,-1.9540086397576892,-0.13084611908005306,1.0944020354234412
2,18978.0,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,309,1,37,3,2.7742809871556062,-1.1383446502527268,1.296036909296679,0.3455249375368164
0,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,659,1,37,5,3.829735377316615,0.8481542638811181,-0.8352182834193616,-1.2150654590828047
1,48240.0,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,247,2,882,1,-2.25963526769658,-0.01549291192087667,2.4126865346772997,1.0440431693594088
1,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,514,2,35,4,3.555006150803761,0.5631725261917291,-0.7227230480841594,1.0360198002625398
0,54162.0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,435,0,42,3,1.5849254857200668,-0.3930113283514736,-0.5511236968227208,-0.9505968729506822
1,30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,222,1,326,3,0.2632480371486046,0.9589109420719748,0.11387368000123735,-0.9616852151788217
1,54456.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,669,1,404,3,0.10204735082598981,0.9702426997115035,-0.4497412538796573,-1.1518889588607795
0,31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,553,2,95,1,0.9414634226519526,-2.0509582959470456,0.2683443136046077,1.8593019408475824
0,72298.0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,999,0,939,1,-2.1025833176132767,-2.205880094547336,-1.2935504661929096,-0.7331447426001988
2,36975.0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,720,2,33,2,2.0696902197064095,-1.9801060861516822,0.21644374874580447,0.11727703470707927
2,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,423,1,981,2,-2.406975735051906,-0.7811930027778554,0.28622197747710654,0.40939492085915735
0,13624.0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,378,1,36,3,2.4765757540608697,-0.7955816963946755,0.25570999661239224,1.652696872657533
0,84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,423,2,1237,2,-2.513015612877276,0.6479612162420919,-0.7749121615423483,0.3883140900336755
0,28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,345,2,191,2,1.7861429252504848,-0.20484368050916985,1.120574761769821,1.742187238131804
1,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,681,1,1586,3,-1.3214697593029288,0.7956264201610371,0.1308655151472328,-0.1137825746531065
1,65488.0,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,887,3,963,2,-1.63186661890153,-1.8803520853054858,-1.440747738315142,-0.20600141055718554
2,32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,769,2,93,1,0.6323785846012692,-2.4480595449388334,2.126171507295157,-1.1213436061277402
0,83917.0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,466,2,1587,1,-3.7331272205161894,-0.9969228575871918,1.8523765642682446,-1.0663577967650684
0,46102.0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,999,0,16,4,3.262611520857064,-0.32871848945055787,-1.2365087027893367,-2.6454518646056435
0,84574.0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,454,2,1375,1,-4.288202140747357,-0.0085488917234115,0.18604489702297927,1.495348482560918
0,56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,571,1,393,3,-0.29684685560811974,0.13455235562748147,-0.7733969463705359,-1.467795998505199
0,73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,520,1,1179,3,-1.6997383111450222,0.8658981573462056,-1.3221855179090698,-0.12050991071829922
1,76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,856,3,1348,2,-2.8656694747429343,-1.2805788570749408,-1.2339459056436493,0.23454202910952182
0,45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,544,2,486,2,-0.30867314199714274,0.07192922303915249,-0.19965435233777237,-0.5954334657194372
1,77632.0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,634,3,2252,2,-2.8151077471677937,-1.2164743651194716,0.6127364971418775,0.22011732815017718
0,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,379,3,1724,2,-5.068055208071833,0.1864827830620404,1.187811055404709,-0.20338150344581934
1,55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,705,0,235,2,0.43144333621451497,-1.6006293019057847,0.08739644544505083,-1.4762543303223712
0,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,617,3,599,3,-0.5710153047843858,0.9583311918074482,-1.0014284231976063,-0.5038274533109243
1,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,771,2,2008,1,-4.094798338388163,-1.8376403143770166,-0.8473143486060007,-0.7098111335695064
0,29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,232,3,48,3,2.6636839765249616,-0.4854800930890654,1.08997978100605,0.9705826557342684
1,50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,826,3,67,3,0.6605944782753117,-1.0046776282856817,-2.2624425879739967,0.027298804529307226
0,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,814,3,165,3,0.7013130120380177,0.07169602416136703,-1.8540216419310243,0.7015362186817978
2,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,258,3,210,2,0.8512336103319035,-0.9536874954778516,0.7513415368678658,2.3161530166715107
0,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,676,1,22,3,2.667413395189651,-1.5592078300091379,-0.29236429613324083,0.6645814500349826
0,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,717,0,1064,2,-2.2252108171413805,0.4092402117486663,-1.3818201333640454,0.4593033239641466
2,25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,183,1,74,2,1.5655434288695442,-1.3466164186420657,1.8821849391990215,0.40842771793876076
1,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,359,3,26,2,1.6658364406195925,-1.7697610787530067,0.379361432156827,2.1104568449659586
0,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,355,1,60,2,1.6951766679202054,-1.5506508580743221,0.8459220527009536,1.5389830350389342
1,45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,494,3,20,3,1.758506596408049,-0.43993503028053105,-0.3285191508648295,-0.3784971452830403
2,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,626,2,59,2,2.176615591012947,-1.6351686684905782,0.6400779540010686,-0.11882832341612592
1,29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,606,1,34,3,2.5587530770593374,-1.317342613482106,0.39408178454323567,-0.08158882095008047
2,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,550,1,198,4,1.333493450092173,0.7348743410358746,-1.2278847784993698,-0.02101529403265909
0,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,336,0,1029,2,-1.3079590206459468,0.8219513245257012,-0.018185844823919713,-0.5125427384861291
0,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,708,1,670,3,-1.4130729446201142,0.8188115403857411,-1.335183943261413,-0.8943336881338729
1,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,4,2,990,2,-0.5731869446866326,0.7850600815681037,0.9782502650067827,1.546531209260357
0,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,865,1,11,4,3.6443596064724617,-1.0959220025433063,-0.3625236691178362,-1.0843053331977008
0,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,755,2,576,1,-2.1306358559023337,-1.9100757486956985,-1.4609193884649208,0.732758281339778
2,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,525,1,172,3,1.8967833400285212,0.05247810986270904,2.9287952310849383,-1.539780854282468
1,65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,715,2,664,1,-2.2580172039773183,-1.6958626408166153,-0.5366482726138885,-0.6295328319574689
0,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,649,0,928,2,-1.9243923515728343,0.7437550221809416,-0.27637726892390674,-0.3422445630484079
0,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,235,0,2074,1,-3.8503432025533493,0.701855583396016,1.28046195300197,1.84820742177717
2,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,564,3,467,2,0.1625569452273134,-0.6319643884605114,0.9382409158270524,0.3212310060294555
0,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,655,3,257,3,0.707377942205671,0.17496222081824736,-1.5056362501884364,0.9663775453597259
0,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,711,3,1146,2,-2.30236976972345,-1.6294398733443942,-1.547613914529706,1.2817178201465216
1,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,542,0,689,2,-1.4515645724492265,0.4958535757454552,-0.9781814106728969,0.8842942275318797
1,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,336,2,2114,1,-4.340759664809099,-0.8399043122799397,1.3447324775549057,1.2752805656036452
1,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,859,3,1346,2,-2.9394231556751573,-1.3538514133983175,-1.555939829709982,-0.2795607599047756
1,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,631,3,1044,2,-1.824765952701469,-1.4874421491796586,-0.28534729704290646,-0.8548987916265758
0,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,595,2,957,1,-1.6560388656742693,-1.718734898327541,-0.46554509017499496,1.0308058212822933
1,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,699,3,270,3,0.47523285949435795,-0.15805187750737093,-1.7547768993752264,0.8644743572050256
2,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,400,3,29,2,1.7534404666208931,-1.9426639390133964,0.9457894765733506,0.43404296271497456
1,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,507,0,121,3,1.6169242671933695,0.32295213739164896,1.9153455703533915,-2.4624882094651346
1,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,565,1,126,4,0.7917804088724455,0.9139770356791689,-2.425620067701431,0.12664747190066453
0,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,808,2,23,1,1.0648812133316838,-2.572870495897858,-0.29734147095596014,0.6338726979654493
1,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,574,2,57,3,2.4198480199563903,0.291504988414646,1.564424534283088,-1.2173278402491694
0,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,428,2,636,1,-1.2314600203657513,-0.4932368134422453,0.945528161974859,0.8929796503091907
0,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,970,3,1004,2,-3.0857673811135884,-0.30425087207526913,-1.0819647880150582,-0.5130881727830712
0,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,1060,1,614,4,0.31538869920905455,0.30550034975751994,-1.4611302091647258,-1.651308020353006
0,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,1029,0,1453,2,-1.5067622582891476,0.7779611124740913,-0.9304469180288467,-1.4473153920140158
1,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,842,2,1621,1,-3.336251453849331,-2.0527496912917456,0.5699467623298661,-1.5517554943673362
1,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,718,0,187,2,1.347287102644216,-0.8270740957690813,0.7163320723175973,-0.9161018967097525
0,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,632,1,1443,3,-1.5386681649042104,0.44810301230163224,-0.7639853875915974,1.0967551041904116
1,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,901,0,57,2,1.2243569597254933,-2.535017823945103,-0.7063915570688493,-1.214692649340735
0,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,635,0,637,2,-0.45666947640742145,0.9596228505835075,-0.1506891454899546,0.8030385871620219
1,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,683,3,948,3,-0.1603681027658586,0.621735228203088,-1.281574726733206,1.2066918214189553
1,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,632,1,59,3,1.9421108719970699,-1.5101621203952948,1.9665256472948993,-1.8496372209904384
0,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,699,1,18,3,2.7122189320086605,-1.435200303042965,0.23202397662148433,-0.609895023462268
0,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,409,2,112,2,1.6228489720152652,-1.2012823252997546,0.9058856390901884,-0.2654598696091987
0,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,492,3,596,2,-1.2669124383931325,-0.2545360836337494,-0.09860654007274174,0.6475068276353433
0,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,547,3,233,3,1.3127402798998953,0.014277554598852354,-0.20098263758454574,1.2739033689089383
1,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,186,1,1511,2,-1.9742059178252758,-1.129012232941042,0.14131936077521537,0.962194845246683
2,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,259,0,1152,1,-3.0399936298221473,-1.2157097268347743,2.457924364688708,-1.250283698193677
0,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,664,3,48,3,2.43152312203896,-0.9739437567765309,-0.13807858067283937,0.34980329994658577
0,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,811,2,21,3,2.3578049698316184,-0.6319637698692453,-0.8669798854102382,-1.536887497686332
1,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,346,1,965,3,-1.1390812410233138,0.7856280056106248,0.010779714480757083,-1.323154045154647
0,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,394,1,869,2,-1.3809132518777534,0.3849300694630416,0.5288430976097718,1.7654061925553661
1,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,866,1,16,3,2.7240668957347305,-1.4366765004587836,-0.1786909715648247,-0.5292432243601637
0,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,402,1,1947,2,-2.5952889069425447,-0.7602961184970073,-0.088569060464538,1.2616228815094146
0,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,0,1,71,3,2.5087261029828527,0.814841819902862,4.017518354179989,-0.25864040846419906
0,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,941,1,65,3,1.3650213479708102,-0.6484122378555954,-1.9790327043765177,0.4067923469953181
0,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,685,1,1380,2,-3.2830237235932462,-0.571594531737479,-1.0341186053229732,0.276602671471839
1,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,748,0,1027,1,-3.3396817263976533,-1.7422300700885116,-0.6606276367565153,-0.579726807038514
0,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,463,3,836,2,-2.994310476818836,0.22822009024710344,0.1108482402687519,-0.06212374336008777
1,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,628,0,11,3,2.2660796880587033,-0.809875166636679,-0.5129306098041974,-1.4014952273700072
0,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,611,0,1472,3,-0.6696152738511295,0.9703768462759691,-0.5920807458429701,-1.4347064121560738
0,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,842,1,1677,2,-3.9699178855247745,-0.9401212880308965,0.27092309633008954,-1.1038805487549355
1,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,788,3,334,3,-0.5324863916843442,-0.27058687377138574,-1.9203345808598284,-1.0339492788492748
2,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,435,1,18,3,2.8133869023228524,-1.430308811373188,0.9447495458805311,-0.024877961441978378
1,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,512,3,97,4,2.7206125088856883,0.7181928692649696,-0.2385254429837591,-0.4510701798927554
2,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,366,3,109,3,1.8788269383044092,-0.616048101934071,0.38453593258522323,1.312327757287356
0,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,748,1,902,2,-2.637686980859517,-0.9487096085385054,-1.022322567253507,0.7094498311750083
0,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,697,3,1574,2,-3.1377953858851217,-0.9837767777643823,-1.459132250223874,0.48239049614342
2,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,613,1,38,3,2.35838426916143,-0.9561958527872418,0.380270214803666,-0.4069198635647081
0,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,969,2,960,1,-3.3148686647256014,-1.8611785828904908,-1.434740260239397,-0.709827918905177
0,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,616,2,28,2,2.122087061578501,-1.8172773290029385,0.3144215796230066,0.010591999088492999
2,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,752,1,1215,2,-3.0551947769064185,-0.2963966116342951,2.225005633168264,-2.0774291889031224
1,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,723,3,1497,2,-3.2521634832902087,-0.969362550000046,-1.1688506231510551,1.2851592512900725
1,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,427,3,449,3,-0.4793657864900318,0.5168481095078284,-1.4012639139351524,1.3967833491510868
0,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,717,0,1064,2,-2.2252108171413805,0.4092402117486663,-1.3818201333640454,0.4593033239641466
0,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,417,1,1757,2,-3.225847712985538,0.4240597201560847,2.448725407100209,-0.8283803231898539
0,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,759,3,1440,2,-2.722851655167035,-0.652713707463645,-0.9026542659265956,0.4858653959930737
2,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,603,3,1006,2,-2.227813547881751,-0.4486865187758604,-0.0928352053045024,-0.027022178476094633
1,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,432,1,92,3,1.5710062364869066,-1.0259100798191783,0.566800636619369,-1.1534435856752574
1,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,878,1,99,3,1.1145633811887843,-0.6687170512581685,-1.5871066150301103,0.10494474723184392
2,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,427,1,66,3,2.1753237350173564,-0.7325366212817825,1.1872876725249888,-0.8336543940152565
1,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,659,1,1427,2,-2.738124746349094,-0.7193710255805528,-0.1962546478903525,-0.9976357102505872
1,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,636,2,86,2,1.6207541397682954,-1.8143804518609288,2.1955383448655,-1.4197980306909657
0,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,865,2,833,1,-2.8722509126703546,-2.220153811522976,-1.5769800568947536,1.0284175573551864
0,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,475,1,242,3,0.7206472444578481,0.6679396543398485,-0.7414906898305047,0.9761346974304527
0,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,306,1,1869,2,-2.8784787615642196,-0.8962516934351158,0.3530176165660798,-0.49668832672143126
0,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,122,3,1364,2,-3.0075777633209,0.939608286914182,1.345648054045477,0.4891737115073765
2,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,367,1,183,3,0.7738784920884584,-0.28813227441998535,-0.6684201668655569,0.948014000424578
0,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,424,1,758,3,-1.7310505620195857,0.9642012029238566,-0.8499453842599081,-1.3985542954081955
1,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,704,1,1507,2,-2.689266421752451,-0.6695834196817679,-0.4422220689648031,0.07423425924994576
0,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,461,1,81,4,2.560537259646992,0.9475426258778522,-0.18000947261727432,-0.8954005670083038
0,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,512,3,16,4,2.716459112550237,0.15226666389591462,-1.2196601713789472,1.0867960648783253
1,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,600,2,93,2,1.0663273862462628,-0.5432842660989402,-0.5018473978569832,0.3797084324159235
1,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,749,3,1158,2,-2.6138704641207395,-1.7675628311248017,-1.480614512881725,1.2077549950076227
1,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,710,2,43,3,1.6949367040517702,-0.519032368129257,-1.6673830989665204,0.18117560494971485
0,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,701,2,1525,2,-2.8123914215565584,0.2124371378795048,-1.1009369105685827,-0.7704230285834774
1,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,847,2,1230,1,-2.7884928398556004,-1.7868981709053071,-1.3768479956436201,0.8629707653618235
0,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,827,3,29,4,2.400700461501593,-0.14619838353008213,-1.9122248233598003,-0.7200208417282506
0,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,1032,2,25,2,2.295726783138318,-2.2809892203444586,-0.5244213819612512,-0.4870099234645394
0,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,801,1,24,3,2.489645978758679,-1.6170861193251247,-0.03074923905196704,-1.3271780601559915
0,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,527,3,38,3,2.482732917309711,-1.1468617183684982,0.19620454508079432,0.4705898289179625
2,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,295,1,57,3,2.554673406208431,-0.8107163971609178,1.5736457518686626,-0.6294910619101065
1,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,373,3,1612,2,-2.0287540386998457,-1.2808654223892637,-0.0026441401423029417,0.7470731335286696
1,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,185,1,729,2,-2.4159687986207494,-0.7266148497584448,1.7770907039433872,0.042000542227253225
